UseLife,UseSD,InitRm,Year,OccRm
 25,  0.0,   29, 1265,135
 25,  0.0,   29, 1266,132
 25,  0.0,   29, 1267,128
 25,  0.0,   29, 1268,125
 25,  0.0,   29, 1269,121
 25,  0.0,   29, 1270,118
 25,  0.0,   29, 1271,115
 25,  0.0,   29, 1272,112
 25,  0.0,   29, 1273,109
 25,  0.0,   29, 1274,106
 25,  0.0,   29, 1275,103
 25,  0.0,   30, 1000,0
 25,  0.0,   30, 1001,30
 25,  0.0,   30, 1002,30
 25,  0.0,   30, 1003,30
 25,  0.0,   30, 1004,30
 25,  0.0,   30, 1005,31
 25,  0.0,   30, 1006,31
 25,  0.0,   30, 1007,31
 25,  0.0,   30, 1008,31
 25,  0.0,   30, 1009,31
 25,  0.0,   30, 1010,31
 25,  0.0,   30, 1011,31
 25,  0.0,   30, 1012,31
 25,  0.0,   30, 1013,32
 25,  0.0,   30, 1014,32
 25,  0.0,   30, 1015,32
 25,  0.0,   30, 1016,32
 25,  0.0,   30, 1017,32
 25,  0.0,   30, 1018,32
 25,  0.0,   30, 1019,32
 25,  0.0,   30, 1020,32
 25,  0.0,   30, 1021,33
 25,  0.0,   30, 1022,33
 25,  0.0,   30, 1023,33
 25,  0.0,   30, 1024,33
 25,  0.0,   30, 1025,33
 25,  0.0,   30, 1026,33
 25,  0.0,   30, 1027,33
 25,  0.0,   30, 1028,34
 25,  0.0,   30, 1029,34
 25,  0.0,   30, 1030,34
 25,  0.0,   30, 1031,34
 25,  0.0,   30, 1032,34
 25,  0.0,   30, 1033,34
 25,  0.0,   30, 1034,34
 25,  0.0,   30, 1035,34
 25,  0.0,   30, 1036,35
 25,  0.0,   30, 1037,35
 25,  0.0,   30, 1038,35
 25,  0.0,   30, 1039,35
 25,  0.0,   30, 1040,35
 25,  0.0,   30, 1041,35
 25,  0.0,   30, 1042,35
 25,  0.0,   30, 1043,36
 25,  0.0,   30, 1044,36
 25,  0.0,   30, 1045,36
 25,  0.0,   30, 1046,36
 25,  0.0,   30, 1047,36
 25,  0.0,   30, 1048,36
 25,  0.0,   30, 1049,36
 25,  0.0,   30, 1050,37
 25,  0.0,   30, 1051,37
 25,  0.0,   30, 1052,37
 25,  0.0,   30, 1053,38
 25,  0.0,   30, 1054,38
 25,  0.0,   30, 1055,38
 25,  0.0,   30, 1056,38
 25,  0.0,   30, 1057,39
 25,  0.0,   30, 1058,39
 25,  0.0,   30, 1059,39
 25,  0.0,   30, 1060,40
 25,  0.0,   30, 1061,40
 25,  0.0,   30, 1062,41
 25,  0.0,   30, 1063,41
 25,  0.0,   30, 1064,41
 25,  0.0,   30, 1065,42
 25,  0.0,   30, 1066,42
 25,  0.0,   30, 1067,42
 25,  0.0,   30, 1068,43
 25,  0.0,   30, 1069,43
 25,  0.0,   30, 1070,43
 25,  0.0,   30, 1071,44
 25,  0.0,   30, 1072,44
 25,  0.0,   30, 1073,44
 25,  0.0,   30, 1074,45
 25,  0.0,   30, 1075,45
 25,  0.0,   30, 1076,46
 25,  0.0,   30, 1077,46
 25,  0.0,   30, 1078,46
 25,  0.0,   30, 1079,47
 25,  0.0,   30, 1080,47
 25,  0.0,   30, 1081,48
 25,  0.0,   30, 1082,48
 25,  0.0,   30, 1083,48
 25,  0.0,   30, 1084,49
 25,  0.0,   30, 1085,49
 25,  0.0,   30, 1086,50
 25,  0.0,   30, 1087,50
 25,  0.0,   30, 1088,51
 25,  0.0,   30, 1089,51
 25,  0.0,   30, 1090,51
 25,  0.0,   30, 1091,52
 25,  0.0,   30, 1092,52
 25,  0.0,   30, 1093,53
 25,  0.0,   30, 1094,53
 25,  0.0,   30, 1095,54
 25,  0.0,   30, 1096,54
 25,  0.0,   30, 1097,55
 25,  0.0,   30, 1098,55
 25,  0.0,   30, 1099,56
 25,  0.0,   30, 1100,56
 25,  0.0,   30, 1101,56
 25,  0.0,   30, 1102,57
 25,  0.0,   30, 1103,57
 25,  0.0,   30, 1104,58
 25,  0.0,   30, 1105,58
 25,  0.0,   30, 1106,59
 25,  0.0,   30, 1107,59
 25,  0.0,   30, 1108,60
 25,  0.0,   30, 1109,60
 25,  0.0,   30, 1110,61
 25,  0.0,   30, 1111,62
 25,  0.0,   30, 1112,62
 25,  0.0,   30, 1113,63
 25,  0.0,   30, 1114,63
 25,  0.0,   30, 1115,64
 25,  0.0,   30, 1116,64
 25,  0.0,   30, 1117,65
 25,  0.0,   30, 1118,65
 25,  0.0,   30, 1119,66
 25,  0.0,   30, 1120,66
 25,  0.0,   30, 1121,67
 25,  0.0,   30, 1122,68
 25,  0.0,   30, 1123,68
 25,  0.0,   30, 1124,69
 25,  0.0,   30, 1125,69
 25,  0.0,   30, 1126,68
 25,  0.0,   30, 1127,66
 25,  0.0,   30, 1128,64
 25,  0.0,   30, 1129,63
 25,  0.0,   30, 1130,61
 25,  0.0,   30, 1131,60
 25,  0.0,   30, 1132,58
 25,  0.0,   30, 1133,57
 25,  0.0,   30, 1134,55
 25,  0.0,   30, 1135,54
 25,  0.0,   30, 1136,53
 25,  0.0,   30, 1137,51
 25,  0.0,   30, 1138,50
 25,  0.0,   30, 1139,49
 25,  0.0,   30, 1140,48
 25,  0.0,   30, 1141,47
 25,  0.0,   30, 1142,45
 25,  0.0,   30, 1143,44
 25,  0.0,   30, 1144,43
 25,  0.0,   30, 1145,42
 25,  0.0,   30, 1146,41
 25,  0.0,   30, 1147,40
 25,  0.0,   30, 1148,39
 25,  0.0,   30, 1149,38
 25,  0.0,   30, 1150,37
 25,  0.0,   30, 1151,36
 25,  0.0,   30, 1152,35
 25,  0.0,   30, 1153,34
 25,  0.0,   30, 1154,34
 25,  0.0,   30, 1155,33
 25,  0.0,   30, 1156,32
 25,  0.0,   30, 1157,31
 25,  0.0,   30, 1158,30
 25,  0.0,   30, 1159,30
 25,  0.0,   30, 1160,29
 25,  0.0,   30, 1161,28
 25,  0.0,   30, 1162,28
 25,  0.0,   30, 1163,27
 25,  0.0,   30, 1164,26
 25,  0.0,   30, 1165,26
 25,  0.0,   30, 1166,25
 25,  0.0,   30, 1167,24
 25,  0.0,   30, 1168,24
 25,  0.0,   30, 1169,23
 25,  0.0,   30, 1170,23
 25,  0.0,   30, 1171,22
 25,  0.0,   30, 1172,21
 25,  0.0,   30, 1173,21
 25,  0.0,   30, 1174,20
 25,  0.0,   30, 1175,20
 25,  0.0,   30, 1176,21
 25,  0.0,   30, 1177,22
 25,  0.0,   30, 1178,24
 25,  0.0,   30, 1179,25
 25,  0.0,   30, 1180,27
 25,  0.0,   30, 1181,29
 25,  0.0,   30, 1182,30
 25,  0.0,   30, 1183,32
 25,  0.0,   30, 1184,34
 25,  0.0,   30, 1185,37
 25,  0.0,   30, 1186,39
 25,  0.0,   30, 1187,41
 25,  0.0,   30, 1188,44
 25,  0.0,   30, 1189,47
 25,  0.0,   30, 1190,50
 25,  0.0,   30, 1191,53
 25,  0.0,   30, 1192,56
 25,  0.0,   30, 1193,59
 25,  0.0,   30, 1194,63
 25,  0.0,   30, 1195,67
 25,  0.0,   30, 1196,71
 25,  0.0,   30, 1197,76
 25,  0.0,   30, 1198,81
 25,  0.0,   30, 1199,86
 25,  0.0,   30, 1200,91
 25,  0.0,   30, 1201,97
 25,  0.0,   30, 1202,103
 25,  0.0,   30, 1203,109
 25,  0.0,   30, 1204,116
 25,  0.0,   30, 1205,123
 25,  0.0,   30, 1206,131
 25,  0.0,   30, 1207,139
 25,  0.0,   30, 1208,148
 25,  0.0,   30, 1209,157
 25,  0.0,   30, 1210,167
 25,  0.0,   30, 1211,177
 25,  0.0,   30, 1212,188
 25,  0.0,   30, 1213,200
 25,  0.0,   30, 1214,213
 25,  0.0,   30, 1215,226
 25,  0.0,   30, 1216,240
 25,  0.0,   30, 1217,255
 25,  0.0,   30, 1218,271
 25,  0.0,   30, 1219,288
 25,  0.0,   30, 1220,306
 25,  0.0,   30, 1221,325
 25,  0.0,   30, 1222,346
 25,  0.0,   30, 1223,367
 25,  0.0,   30, 1224,390
 25,  0.0,   30, 1225,415
 25,  0.0,   30, 1226,403
 25,  0.0,   30, 1227,391
 25,  0.0,   30, 1228,380
 25,  0.0,   30, 1229,369
 25,  0.0,   30, 1230,359
 25,  0.0,   30, 1231,348
 25,  0.0,   30, 1232,338
 25,  0.0,   30, 1233,329
 25,  0.0,   30, 1234,319
 25,  0.0,   30, 1235,310
 25,  0.0,   30, 1236,301
 25,  0.0,   30, 1237,293
 25,  0.0,   30, 1238,284
 25,  0.0,   30, 1239,276
 25,  0.0,   30, 1240,268
 25,  0.0,   30, 1241,261
 25,  0.0,   30, 1242,253
 25,  0.0,   30, 1243,246
 25,  0.0,   30, 1244,239
 25,  0.0,   30, 1245,232
 25,  0.0,   30, 1246,226
 25,  0.0,   30, 1247,219
 25,  0.0,   30, 1248,213
 25,  0.0,   30, 1249,207
 25,  0.0,   30, 1250,201
 25,  0.0,   30, 1251,195
 25,  0.0,   30, 1252,189
 25,  0.0,   30, 1253,184
 25,  0.0,   30, 1254,179
 25,  0.0,   30, 1255,174
 25,  0.0,   30, 1256,169
 25,  0.0,   30, 1257,164
 25,  0.0,   30, 1258,159
 25,  0.0,   30, 1259,155
 25,  0.0,   30, 1260,150
 25,  0.0,   30, 1261,146
 25,  0.0,   30, 1262,142
 25,  0.0,   30, 1263,138
 25,  0.0,   30, 1264,134
 25,  0.0,   30, 1265,130
 25,  0.0,   30, 1266,126
 25,  0.0,   30, 1267,123
 25,  0.0,   30, 1268,119
 25,  0.0,   30, 1269,116
 25,  0.0,   30, 1270,112
 25,  0.0,   30, 1271,109
 25,  0.0,   30, 1272,106
 25,  0.0,   30, 1273,103
 25,  0.0,   30, 1274,100
 25,  0.0,   30, 1275,97
 25,  0.0,   31, 1000,0
 25,  0.0,   31, 1001,31
 25,  0.0,   31, 1002,31
 25,  0.0,   31, 1003,31
 25,  0.0,   31, 1004,31
 25,  0.0,   31, 1005,31
 25,  0.0,   31, 1006,31
 25,  0.0,   31, 1007,32
 25,  0.0,   31, 1008,32
 25,  0.0,   31, 1009,32
 25,  0.0,   31, 1010,32
 25,  0.0,   31, 1011,32
 25,  0.0,   31, 1012,32
 25,  0.0,   31, 1013,32
 25,  0.0,   31, 1014,32
 25,  0.0,   31, 1015,32
 25,  0.0,   31, 1016,32
 25,  0.0,   31, 1017,32
 25,  0.0,   31, 1018,32
 25,  0.0,   31, 1019,32
 25,  0.0,   31, 1020,32
 25,  0.0,   31, 1021,33
 25,  0.0,   31, 1022,33
 25,  0.0,   31, 1023,33
 25,  0.0,   31, 1024,33
 25,  0.0,   31, 1025,33
 25,  0.0,   31, 1026,33
 25,  0.0,   31, 1027,33
 25,  0.0,   31, 1028,33
 25,  0.0,   31, 1029,33
 25,  0.0,   31, 1030,33
 25,  0.0,   31, 1031,33
 25,  0.0,   31, 1032,33
 25,  0.0,   31, 1033,34
 25,  0.0,   31, 1034,34
 25,  0.0,   31, 1035,34
 25,  0.0,   31, 1036,34
 25,  0.0,   31, 1037,34
 25,  0.0,   31, 1038,34
 25,  0.0,   31, 1039,34
 25,  0.0,   31, 1040,34
 25,  0.0,   31, 1041,34
 25,  0.0,   31, 1042,34
 25,  0.0,   31, 1043,34
 25,  0.0,   31, 1044,34
 25,  0.0,   31, 1045,34
 25,  0.0,   31, 1046,35
 25,  0.0,   31, 1047,35
 25,  0.0,   31, 1048,35
 25,  0.0,   31, 1049,35
 25,  0.0,   31, 1050,35
 25,  0.0,   31, 1051,35
 25,  0.0,   31, 1052,36
 25,  0.0,   31, 1053,36
 25,  0.0,   31, 1054,36
 25,  0.0,   31, 1055,37
 25,  0.0,   31, 1056,37
 25,  0.0,   31, 1057,37
 25,  0.0,   31, 1058,38
 25,  0.0,   31, 1059,38
 25,  0.0,   31, 1060,38
 25,  0.0,   31, 1061,39
 25,  0.0,   31, 1062,39
 25,  0.0,   31, 1063,40
 25,  0.0,   31, 1064,40
 25,  0.0,   31, 1065,40
 25,  0.0,   31, 1066,41
 25,  0.0,   31, 1067,41
 25,  0.0,   31, 1068,41
 25,  0.0,   31, 1069,42
 25,  0.0,   31, 1070,42
 25,  0.0,   31, 1071,43
 25,  0.0,   31, 1072,43
 25,  0.0,   31, 1073,44
 25,  0.0,   31, 1074,44
 25,  0.0,   31, 1075,44
 25,  0.0,   31, 1076,45
 25,  0.0,   31, 1077,45
 25,  0.0,   31, 1078,46
 25,  0.0,   31, 1079,46
 25,  0.0,   31, 1080,47
 25,  0.0,   31, 1081,47
 25,  0.0,   31, 1082,48
 25,  0.0,   31, 1083,48
 25,  0.0,   31, 1084,48
 25,  0.0,   31, 1085,49
 25,  0.0,   31, 1086,49
 25,  0.0,   31, 1087,50
 25,  0.0,   31, 1088,50
 25,  0.0,   31, 1089,51
 25,  0.0,   31, 1090,51
 25,  0.0,   31, 1091,52
 25,  0.0,   31, 1092,52
 25,  0.0,   31, 1093,53
 25,  0.0,   31, 1094,53
 25,  0.0,   31, 1095,54
 25,  0.0,   31, 1096,54
 25,  0.0,   31, 1097,55
 25,  0.0,   31, 1098,55
 25,  0.0,   31, 1099,56
 25,  0.0,   31, 1100,57
 25,  0.0,   31, 1101,57
 25,  0.0,   31, 1102,58
 25,  0.0,   31, 1103,58
 25,  0.0,   31, 1104,59
 25,  0.0,   31, 1105,59
 25,  0.0,   31, 1106,60
 25,  0.0,   31, 1107,61
 25,  0.0,   31, 1108,61
 25,  0.0,   31, 1109,62
 25,  0.0,   31, 1110,62
 25,  0.0,   31, 1111,63
 25,  0.0,   31, 1112,63
 25,  0.0,   31, 1113,64
 25,  0.0,   31, 1114,65
 25,  0.0,   31, 1115,65
 25,  0.0,   31, 1116,66
 25,  0.0,   31, 1117,67
 25,  0.0,   31, 1118,67
 25,  0.0,   31, 1119,68
 25,  0.0,   31, 1120,69
 25,  0.0,   31, 1121,69
 25,  0.0,   31, 1122,70
 25,  0.0,   31, 1123,71
 25,  0.0,   31, 1124,71
 25,  0.0,   31, 1125,72
 25,  0.0,   31, 1126,70
 25,  0.0,   31, 1127,68
 25,  0.0,   31, 1128,66
 25,  0.0,   31, 1129,65
 25,  0.0,   31, 1130,63
 25,  0.0,   31, 1131,61
 25,  0.0,   31, 1132,60
 25,  0.0,   31, 1133,58
 25,  0.0,   31, 1134,57
 25,  0.0,   31, 1135,55
 25,  0.0,   31, 1136,54
 25,  0.0,   31, 1137,52
 25,  0.0,   31, 1138,51
 25,  0.0,   31, 1139,50
 25,  0.0,   31, 1140,48
 25,  0.0,   31, 1141,47
 25,  0.0,   31, 1142,46
 25,  0.0,   31, 1143,45
 25,  0.0,   31, 1144,43
 25,  0.0,   31, 1145,42
 25,  0.0,   31, 1146,41
 25,  0.0,   31, 1147,40
 25,  0.0,   31, 1148,39
 25,  0.0,   31, 1149,38
 25,  0.0,   31, 1150,37
 25,  0.0,   31, 1151,36
 25,  0.0,   31, 1152,35
 25,  0.0,   31, 1153,34
 25,  0.0,   31, 1154,33
 25,  0.0,   31, 1155,32
 25,  0.0,   31, 1156,31
 25,  0.0,   31, 1157,31
 25,  0.0,   31, 1158,30
 25,  0.0,   31, 1159,29
 25,  0.0,   31, 1160,28
 25,  0.0,   31, 1161,28
 25,  0.0,   31, 1162,27
 25,  0.0,   31, 1163,26
 25,  0.0,   31, 1164,25
 25,  0.0,   31, 1165,25
 25,  0.0,   31, 1166,24
 25,  0.0,   31, 1167,23
 25,  0.0,   31, 1168,23
 25,  0.0,   31, 1169,22
 25,  0.0,   31, 1170,22
 25,  0.0,   31, 1171,21
 25,  0.0,   31, 1172,21
 25,  0.0,   31, 1173,20
 25,  0.0,   31, 1174,19
 25,  0.0,   31, 1175,19
 25,  0.0,   31, 1176,20
 25,  0.0,   31, 1177,21
 25,  0.0,   31, 1178,23
 25,  0.0,   31, 1179,24
 25,  0.0,   31, 1180,26
 25,  0.0,   31, 1181,28
 25,  0.0,   31, 1182,29
 25,  0.0,   31, 1183,31
 25,  0.0,   31, 1184,33
 25,  0.0,   31, 1185,35
 25,  0.0,   31, 1186,38
 25,  0.0,   31, 1187,40
 25,  0.0,   31, 1188,43
 25,  0.0,   31, 1189,45
 25,  0.0,   31, 1190,48
 25,  0.0,   31, 1191,51
 25,  0.0,   31, 1192,55
 25,  0.0,   31, 1193,58
 25,  0.0,   31, 1194,62
 25,  0.0,   31, 1195,66
 25,  0.0,   31, 1196,70
 25,  0.0,   31, 1197,74
 25,  0.0,   31, 1198,79
 25,  0.0,   31, 1199,84
 25,  0.0,   31, 1200,90
 25,  0.0,   31, 1201,96
 25,  0.0,   31, 1202,102
 25,  0.0,   31, 1203,108
 25,  0.0,   31, 1204,115
 25,  0.0,   31, 1205,122
 25,  0.0,   31, 1206,130
 25,  0.0,   31, 1207,139
 25,  0.0,   31, 1208,148
 25,  0.0,   31, 1209,157
 25,  0.0,   31, 1210,167
 25,  0.0,   31, 1211,178
 25,  0.0,   31, 1212,189
 25,  0.0,   31, 1213,201
 25,  0.0,   31, 1214,214
 25,  0.0,   31, 1215,228
 25,  0.0,   31, 1216,243
 25,  0.0,   31, 1217,258
 25,  0.0,   31, 1218,275
 25,  0.0,   31, 1219,293
 25,  0.0,   31, 1220,311
 25,  0.0,   31, 1221,331
 25,  0.0,   31, 1222,353
 25,  0.0,   31, 1223,375
 25,  0.0,   31, 1224,399
 25,  0.0,   31, 1225,425
 25,  0.0,   31, 1226,412
 25,  0.0,   31, 1227,400
 25,  0.0,   31, 1228,388
 25,  0.0,   31, 1229,376
 25,  0.0,   31, 1230,364
 25,  0.0,   31, 1231,353
 25,  0.0,   31, 1232,343
 25,  0.0,   31, 1233,332
 25,  0.0,   31, 1234,322
 25,  0.0,   31, 1235,313
 25,  0.0,   31, 1236,303
 25,  0.0,   31, 1237,294
 25,  0.0,   31, 1238,285
 25,  0.0,   31, 1239,276
 25,  0.0,   31, 1240,268
 25,  0.0,   31, 1241,260
 25,  0.0,   31, 1242,252
 25,  0.0,   31, 1243,244
 25,  0.0,   31, 1244,237
 25,  0.0,   31, 1245,230
 25,  0.0,   31, 1246,223
 25,  0.0,   31, 1247,216
 25,  0.0,   31, 1248,210
 25,  0.0,   31, 1249,203
 25,  0.0,   31, 1250,197
 25,  0.0,   31, 1251,191
 25,  0.0,   31, 1252,185
 25,  0.0,   31, 1253,180
 25,  0.0,   31, 1254,174
 25,  0.0,   31, 1255,169
 25,  0.0,   31, 1256,164
 25,  0.0,   31, 1257,159
 25,  0.0,   31, 1258,154
 25,  0.0,   31, 1259,150
 25,  0.0,   31, 1260,145
 25,  0.0,   31, 1261,141
 25,  0.0,   31, 1262,136
 25,  0.0,   31, 1263,132
 25,  0.0,   31, 1264,128
 25,  0.0,   31, 1265,124
 25,  0.0,   31, 1266,121
 25,  0.0,   31, 1267,117
 25,  0.0,   31, 1268,113
 25,  0.0,   31, 1269,110
 25,  0.0,   31, 1270,107
 25,  0.0,   31, 1271,103
 25,  0.0,   31, 1272,100
 25,  0.0,   31, 1273,97
 25,  0.0,   31, 1274,94
 25,  0.0,   31, 1275,92
 25,  0.0,   32, 1000,0
 25,  0.0,   32, 1001,32
 25,  0.0,   32, 1002,32
 25,  0.0,   32, 1003,32
 25,  0.0,   32, 1004,32
 25,  0.0,   32, 1005,32
 25,  0.0,   32, 1006,32
 25,  0.0,   32, 1007,32
 25,  0.0,   32, 1008,32
 25,  0.0,   32, 1009,32
 25,  0.0,   32, 1010,32
 25,  0.0,   32, 1011,32
 25,  0.0,   32, 1012,32
 25,  0.0,   32, 1013,32
 25,  0.0,   32, 1014,32
 25,  0.0,   32, 1015,32
 25,  0.0,   32, 1016,32
 25,  0.0,   32, 1017,32
 25,  0.0,   32, 1018,33
 25,  0.0,   32, 1019,33
 25,  0.0,   32, 1020,33
 25,  0.0,   32, 1021,33
 25,  0.0,   32, 1022,33
 25,  0.0,   32, 1023,33
 25,  0.0,   32, 1024,33
 25,  0.0,   32, 1025,33
 25,  0.0,   32, 1026,33
 25,  0.0,   32, 1027,33
 25,  0.0,   32, 1028,33
 25,  0.0,   32, 1029,33
 25,  0.0,   32, 1030,33
 25,  0.0,   32, 1031,33
 25,  0.0,   32, 1032,33
 25,  0.0,   32, 1033,33
 25,  0.0,   32, 1034,33
 25,  0.0,   32, 1035,33
 25,  0.0,   32, 1036,33
 25,  0.0,   32, 1037,33
 25,  0.0,   32, 1038,33
 25,  0.0,   32, 1039,33
 25,  0.0,   32, 1040,33
 25,  0.0,   32, 1041,33
 25,  0.0,   32, 1042,33
 25,  0.0,   32, 1043,33
 25,  0.0,   32, 1044,33
 25,  0.0,   32, 1045,33
 25,  0.0,   32, 1046,33
 25,  0.0,   32, 1047,33
 25,  0.0,   32, 1048,33
 25,  0.0,   32, 1049,33
 25,  0.0,   32, 1050,33
 25,  0.0,   32, 1051,34
 25,  0.0,   32, 1052,34
 25,  0.0,   32, 1053,35
 25,  0.0,   32, 1054,35
 25,  0.0,   32, 1055,35
 25,  0.0,   32, 1056,36
 25,  0.0,   32, 1057,36
 25,  0.0,   32, 1058,36
 25,  0.0,   32, 1059,37
 25,  0.0,   32, 1060,37
 25,  0.0,   32, 1061,38
 25,  0.0,   32, 1062,38
 25,  0.0,   32, 1063,38
 25,  0.0,   32, 1064,39
 25,  0.0,   32, 1065,39
 25,  0.0,   32, 1066,40
 25,  0.0,   32, 1067,40
 25,  0.0,   32, 1068,41
 25,  0.0,   32, 1069,41
 25,  0.0,   32, 1070,41
 25,  0.0,   32, 1071,42
 25,  0.0,   32, 1072,42
 25,  0.0,   32, 1073,43
 25,  0.0,   32, 1074,43
 25,  0.0,   32, 1075,44
 25,  0.0,   32, 1076,44
 25,  0.0,   32, 1077,45
 25,  0.0,   32, 1078,45
 25,  0.0,   32, 1079,46
 25,  0.0,   32, 1080,46
 25,  0.0,   32, 1081,47
 25,  0.0,   32, 1082,47
 25,  0.0,   32, 1083,48
 25,  0.0,   32, 1084,48
 25,  0.0,   32, 1085,49
 25,  0.0,   32, 1086,49
 25,  0.0,   32, 1087,50
 25,  0.0,   32, 1088,50
 25,  0.0,   32, 1089,51
 25,  0.0,   32, 1090,51
 25,  0.0,   32, 1091,52
 25,  0.0,   32, 1092,52
 25,  0.0,   32, 1093,53
 25,  0.0,   32, 1094,53
 25,  0.0,   32, 1095,54
 25,  0.0,   32, 1096,55
 25,  0.0,   32, 1097,55
 25,  0.0,   32, 1098,56
 25,  0.0,   32, 1099,56
 25,  0.0,   32, 1100,57
 25,  0.0,   32, 1101,58
 25,  0.0,   32, 1102,58
 25,  0.0,   32, 1103,59
 25,  0.0,   32, 1104,59
 25,  0.0,   32, 1105,60
 25,  0.0,   32, 1106,61
 25,  0.0,   32, 1107,61
 25,  0.0,   32, 1108,62
 25,  0.0,   32, 1109,63
 25,  0.0,   32, 1110,63
 25,  0.0,   32, 1111,64
 25,  0.0,   32, 1112,65
 25,  0.0,   32, 1113,65
 25,  0.0,   32, 1114,66
 25,  0.0,   32, 1115,67
 25,  0.0,   32, 1116,68
 25,  0.0,   32, 1117,68
 25,  0.0,   32, 1118,69
 25,  0.0,   32, 1119,70
 25,  0.0,   32, 1120,70
 25,  0.0,   32, 1121,71
 25,  0.0,   32, 1122,72
 25,  0.0,   32, 1123,73
 25,  0.0,   32, 1124,74
 25,  0.0,   32, 1125,74
 25,  0.0,   32, 1126,72
 25,  0.0,   32, 1127,70
 25,  0.0,   32, 1128,68
 25,  0.0,   32, 1129,66
 25,  0.0,   32, 1130,65
 25,  0.0,   32, 1131,63
 25,  0.0,   32, 1132,61
 25,  0.0,   32, 1133,59
 25,  0.0,   32, 1134,58
 25,  0.0,   32, 1135,56
 25,  0.0,   32, 1136,55
 25,  0.0,   32, 1137,53
 25,  0.0,   32, 1138,52
 25,  0.0,   32, 1139,50
 25,  0.0,   32, 1140,49
 25,  0.0,   32, 1141,47
 25,  0.0,   32, 1142,46
 25,  0.0,   32, 1143,45
 25,  0.0,   32, 1144,44
 25,  0.0,   32, 1145,42
 25,  0.0,   32, 1146,41
 25,  0.0,   32, 1147,40
 25,  0.0,   32, 1148,39
 25,  0.0,   32, 1149,38
 25,  0.0,   32, 1150,37
 25,  0.0,   32, 1151,36
 25,  0.0,   32, 1152,35
 25,  0.0,   32, 1153,34
 25,  0.0,   32, 1154,33
 25,  0.0,   32, 1155,32
 25,  0.0,   32, 1156,31
 25,  0.0,   32, 1157,30
 25,  0.0,   32, 1158,29
 25,  0.0,   32, 1159,29
 25,  0.0,   32, 1160,28
 25,  0.0,   32, 1161,27
 25,  0.0,   32, 1162,26
 25,  0.0,   32, 1163,25
 25,  0.0,   32, 1164,25
 25,  0.0,   32, 1165,24
 25,  0.0,   32, 1166,23
 25,  0.0,   32, 1167,23
 25,  0.0,   32, 1168,22
 25,  0.0,   32, 1169,22
 25,  0.0,   32, 1170,21
 25,  0.0,   32, 1171,20
 25,  0.0,   32, 1172,20
 25,  0.0,   32, 1173,19
 25,  0.0,   32, 1174,19
 25,  0.0,   32, 1175,18
 25,  0.0,   32, 1176,19
 25,  0.0,   32, 1177,21
 25,  0.0,   32, 1178,22
 25,  0.0,   32, 1179,23
 25,  0.0,   32, 1180,25
 25,  0.0,   32, 1181,27
 25,  0.0,   32, 1182,28
 25,  0.0,   32, 1183,30
 25,  0.0,   32, 1184,32
 25,  0.0,   32, 1185,34
 25,  0.0,   32, 1186,36
 25,  0.0,   32, 1187,39
 25,  0.0,   32, 1188,41
 25,  0.0,   32, 1189,44
 25,  0.0,   32, 1190,47
 25,  0.0,   32, 1191,50
 25,  0.0,   32, 1192,53
 25,  0.0,   32, 1193,57
 25,  0.0,   32, 1194,61
 25,  0.0,   32, 1195,65
 25,  0.0,   32, 1196,69
 25,  0.0,   32, 1197,73
 25,  0.0,   32, 1198,78
 25,  0.0,   32, 1199,83
 25,  0.0,   32, 1200,89
 25,  0.0,   32, 1201,95
 25,  0.0,   32, 1202,101
 25,  0.0,   32, 1203,107
 25,  0.0,   32, 1204,114
 25,  0.0,   32, 1205,122
 25,  0.0,   32, 1206,130
 25,  0.0,   32, 1207,138
 25,  0.0,   32, 1208,147
 25,  0.0,   32, 1209,157
 25,  0.0,   32, 1210,167
 25,  0.0,   32, 1211,178
 25,  0.0,   32, 1212,190
 25,  0.0,   32, 1213,203
 25,  0.0,   32, 1214,216
 25,  0.0,   32, 1215,230
 25,  0.0,   32, 1216,245
 25,  0.0,   32, 1217,261
 25,  0.0,   32, 1218,278
 25,  0.0,   32, 1219,296
 25,  0.0,   32, 1220,316
 25,  0.0,   32, 1221,337
 25,  0.0,   32, 1222,359
 25,  0.0,   32, 1223,382
 25,  0.0,   32, 1224,407
 25,  0.0,   32, 1225,434
 25,  0.0,   32, 1226,420
 25,  0.0,   32, 1227,407
 25,  0.0,   32, 1228,394
 25,  0.0,   32, 1229,381
 25,  0.0,   32, 1230,369
 25,  0.0,   32, 1231,358
 25,  0.0,   32, 1232,346
 25,  0.0,   32, 1233,335
 25,  0.0,   32, 1234,325
 25,  0.0,   32, 1235,314
 25,  0.0,   32, 1236,304
 25,  0.0,   32, 1237,295
 25,  0.0,   32, 1238,285
 25,  0.0,   32, 1239,276
 25,  0.0,   32, 1240,267
 25,  0.0,   32, 1241,259
 25,  0.0,   32, 1242,251
 25,  0.0,   32, 1243,243
 25,  0.0,   32, 1244,235
 25,  0.0,   32, 1245,228
 25,  0.0,   32, 1246,220
 25,  0.0,   32, 1247,213
 25,  0.0,   32, 1248,207
 25,  0.0,   32, 1249,200
 25,  0.0,   32, 1250,194
 25,  0.0,   32, 1251,188
 25,  0.0,   32, 1252,182
 25,  0.0,   32, 1253,176
 25,  0.0,   32, 1254,170
 25,  0.0,   32, 1255,165
 25,  0.0,   32, 1256,160
 25,  0.0,   32, 1257,155
 25,  0.0,   32, 1258,150
